filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
c1bb2c58d2444864abba245e6028c425.jpg,oil painting*romanticism*portraiture,5.083,5.5,5.33,5.17,,5.5,,4.83,5.17,5,
c2ebe7a24e7744d4893f25b8e87dbd38.png,oil painting*romanticism*portraiture,4.833,5,5.17,4,,4.5,,4.33,4.33,4.67,
c33cd5b0b0bf4d58929dde7cc0378ce0.jpg,oil painting*romanticism*portraiture,5.75,6,5.67,6,,5.5,,5.83,5.83,6.17,
c399e3f72f754f7e8a091f134017a720.jpg,oil painting*romanticism*portraiture,5.167,4.83,4.83,5.17,,5.17,,4.83,4.67,5.33,
c3ef300dff65480b94ee2a3047d8aa21.png,oil painting*romanticism*portraiture,5.75,5,4.33,4.33,,4.33,,4.83,5,4.67,
c5fc25e7ade24c10a05c2555d7a6ab9c.jpg,oil painting*romanticism*portraiture,6.75,5.33,6.83,5.67,,6.33,,6.5,6.33,6,
c74e801d011e4a129066f1309946b35e.png,oil painting*romanticism*portraiture,4.917,6,4.67,4.5,,4.67,,4.67,4.5,5,
c93abe8d86fb47c9a974351dea08562b.png,oil painting*romanticism*portraiture,5.667,6.83,5.5,5.17,,5.17,,6,5.17,5.83,
ca148759a42843ccbe907ae30dcc8e91.jpg,oil painting*romanticism*portraiture,6.917,7,6.33,5.83,,6.33,,6.33,6.5,5.67,
cc53feb140c14ecb9e5a31e492dc3649.png,oil painting*romanticism*portraiture,5.667,4.83,4.83,4.67,,4.83,,5.33,4.33,5.33,
cc57f137df0b404ea4ca251289f6c3f1.jpg,oil painting*romanticism*portraiture,7.917,7.67,7.17,7.33,,7.17,,7.5,7.5,7.17,
ccb8bbc47190430a8f883cabd3fde603.jpg,oil painting*romanticism*portraiture,7,6.83,5.83,5.83,,6.5,,5.33,5.83,7,
cdb9d0d7b3194c96a13ff253541fbc50.jpg,oil painting*romanticism*portraiture,7.833,7.67,7,7.17,,7.17,,7.17,7.5,8,
cdbc874ed735428283179e5bcba23bfe.jpg,oil painting*romanticism*portraiture,7.25,7,7.17,6.17,,6.67,,7.33,6.5,7.17,
d185b5aa7e6141fdaceaf4278abd9ff9.jpg,oil painting*romanticism*portraiture,6.5,6.33,5.67,5.5,,6,,5.17,5.83,5.83,
d1c0bc2d52214430b5e6658365ebdcdb.png,oil painting*romanticism*portraiture,4.667,5.33,4.33,4.17,,4.17,,5.17,3.83,4.5,
d4568ba9b3324483a3cca975306c04bc.jpg,oil painting*romanticism*portraiture,6.167,6.83,6.17,5.5,,6.33,,5.5,5,6.17,
d542da31787046b58252dbd5d02a6c5b.jpg,oil painting*romanticism*portraiture,7.083,7,6.33,6.5,,6.83,,6.33,6.5,6.67,
d5f6763e08414c22b0224af077f58239.png,oil painting*romanticism*portraiture,5.25,5.5,5.67,5.5,,5.33,,5.33,5,5.67,
d7bce0a9e7a746958d234b1600c0c0b1.png,oil painting*romanticism*portraiture,4.667,5.33,4.5,5,,4.83,,4.5,4.83,5.17,
d84c5b2985a8480c994a40af5dde747d.png,oil painting*romanticism*portraiture,5.833,6.83,6.33,5.33,,5.83,,5.67,5.5,6.17,
da7c0af62c5448f9bcfb699f268f5956.png,oil painting*romanticism*portraiture,3.833,5.83,5.5,4.83,,5.17,,5.17,4.33,5,
db9a74d9ea064b14aeb7efc1aa019fab.jpg,oil painting*romanticism*portraiture,7.417,6.83,5.5,6.33,,6.5,,6,6.33,7.33,
dd7e795509634e008da2fe60ca8ac1dd.jpg,oil painting*romanticism*portraiture,7.5,7.83,7.5,6,,6.67,,6.33,6.5,7.17,
ddcabddf985446eb8d185852ba9564e8.jpg,oil painting*romanticism*portraiture,6.75,7,7.33,6.33,,6.17,,6.33,6.17,6.5,
deffae88b7084c689c9675c4746fa530.jpg,oil painting*romanticism*portraiture,7.333,6.83,6.33,6,,6.67,,7.17,5.67,7,
e0ecddb7c78d4318b24af457ef062a18.jpg,oil painting*romanticism*portraiture,6.917,6.83,5.83,6.5,,6.67,,6.5,6.17,6.83,
e0f9009b1e7c4e069b0c9d5dc1792ab7.jpg,oil painting*romanticism*portraiture,7.083,7.5,6.83,6.83,,7.17,,6.83,6.67,7.17,
e16440d04f23441ca958dab71584ab1c.jpg,oil painting*romanticism*portraiture,7.833,7.67,8,7.17,,7,,7.83,7,7.67,
e19f28ff855c42f79216c24d56b31e36.jpg,oil painting*romanticism*portraiture,7.917,7.5,7.33,6.67,,7.33,,7.33,6.67,7.33,
e1ecc6fc6af541c3b9b68a62f70ed6a4.jpg,oil painting*romanticism*portraiture,7.333,7.67,7.17,6.5,,6.83,,6.67,6.5,7.5,
e39aacf088cd4921af4f470a5def0fcc.jpg,oil painting*romanticism*portraiture,7.5,7.14,7.29,7.14,,7.29,,7.57,7.29,7.43,
e3e109dcc5614d3284fa1ae6ede0baf8.jpg,oil painting*romanticism*portraiture,7.857,7,7.43,6.57,,7,,7.29,7.71,7.57,
e3f7d1954bcf4166b05e9b703d00c578.jpg,oil painting*romanticism*portraiture,7.214,7.57,6.43,6.57,,6.29,,6.86,6.14,6.86,
e45a5ccaaecf4ef28fde4a08745c3d64.jpg,oil painting*romanticism*portraiture,7.143,7.14,6.57,6,,6.86,,7,6.29,7.43,
e47faeb5476e406ab5d7c3b208a39971.jpg,oil painting*romanticism*portraiture,6.571,6.29,6.14,6.14,,6.14,,5.57,5.43,6.29,
e53897bff0c040bbaba7141b2af4cc37.png,oil painting*romanticism*portraiture,6.143,5.57,6,4.57,,5.57,,6,5.43,6,
e54df049f1214eb3b077fd0bd0131218.jpg,oil painting*romanticism*portraiture,6.688,7.12,6.5,5.62,,6.5,,6.5,5.5,7,
ec6059bee53e4eb5a0300c535888b398.jpg,oil painting*romanticism*portraiture,6.111,5.89,5.44,5.56,,5.78,,5.89,5.56,6.22,
ed04e1d5357545268df7059b420361bc.jpg,oil painting*romanticism*portraiture,6,6.22,6,5.33,,5.78,,6.33,5.44,5.67,
ed1435ea36b543cca138de2038aa0a4e.jpg,oil painting*romanticism*portraiture,6.389,6.67,6.67,6.56,,6.22,,6.33,6,6.33,
ed3fff91733f4810bf426cdf3a77cad4.jpg,oil painting*romanticism*portraiture,6.833,7,7,6.33,,6.22,,6.67,6.56,6.78,
edd58c6ff1044eb8837a0a4ab55866e1.jpg,oil painting*romanticism*portraiture,7.167,7.78,7.22,7,,6.56,,6.67,7.11,7,
ef167d84d86f4765947820431f2bbcff.jpg,oil painting*romanticism*portraiture,6.444,7,6.33,5.89,,5.78,,5.89,5.78,6.11,
ef29c33dd021489ca1e28d716126cc24.jpg,oil painting*romanticism*portraiture,6.889,6.89,6.89,6.56,,6.89,,6.67,6.67,7,
ef9106ab9db04c0f96bcdcaf04b9266c.jpg,oil painting*romanticism*portraiture,6.611,6.44,6.33,6.11,,6.11,,6,5.78,6.11,
f00b9309c07a45088838d7391c46f266.png,oil painting*romanticism*portraiture,5.333,5.33,5.33,4.89,,5.22,,5,4.44,4.67,
f4eaa2d0e4dd48f9b1a411d5f36a7455.png,oil painting*romanticism*portraiture,5.833,6.44,6.67,6.22,,5.67,,5.89,5,6.11,
f519cfc3b80041658169559512c4a0c0.jpg,oil painting*romanticism*portraiture,6.889,7.11,6.44,6.56,,6.56,,6.67,6.44,6.78,
f56d3ca9a9714e93bf772d252483f33f.png,oil painting*romanticism*portraiture,6,5.78,6.33,5.56,,5.78,,6.11,5.33,6,
f5a32edc87dd4149ac154a2dbcfdf05e.jpg,oil painting*romanticism*portraiture,7.889,7.11,6.56,7.11,,7,,7,7.67,7.11,
fa02e85b03164e7ca09748dcf8a83df0.jpg,oil painting*romanticism*portraiture,6.7,6.3,6.1,6.5,,6.2,,6.9,6,6,
faeac8142cac4abcabbab4f1b2ba7d5f.jpg,oil painting*romanticism*portraiture,7.15,6.4,7.1,6.9,,7.2,,6.9,6.9,7,
fbe774b6664f405d989521e9e3e61e31.jpg,oil painting*romanticism*portraiture,6.4,6.2,5.9,5.7,,5.9,,5.6,4.8,5.9,
fce0b25b99034b4b9bc5c80b8d7e62ef.jpg,oil painting*romanticism*portraiture,5.15,4.3,5,4.9,,4.5,,4.5,4.5,4.5,
fce3dfea266f471ca448e1ea1e0ca617.jpg,oil painting*romanticism*portraiture,6.3,5.8,5.8,5.3,,5.3,,6.3,5.4,6,
fcff57439018475e80160ab97979a2a5.png,oil painting*romanticism*portraiture,4.5,5.56,5,4.22,,4.33,,5.22,4,4.67,
04639d760a4c46a4acd2f48a5351c79c.jpg,oil painting*symbolism*landscapes,7.75,8.17,,7.33,7.33,7.17,7.5,7.33,7.67,7.5,7.5
05599b90d3ac414c98adca8dfc3bd2bd.jpg,oil painting*symbolism*landscapes,8.25,8.33,,8.17,7.67,8,7.83,8.17,8.17,8.33,8.17
0735a60a848248069a44ec81952263c3.jpg,oil painting*symbolism*landscapes,8,8.2,,8.2,8,7.6,7.8,8.2,7.6,8.2,7.8
0d47f44fdb284e7bb4ad016321a58734.jpg,oil painting*symbolism*landscapes,5.5,6,,5.67,5.33,5.5,5.5,5,5.5,5.17,4.83
0ee5e3bfb04245abad4a9a51655fa4b6.jpg,oil painting*symbolism*landscapes,4.833,5.5,,5.33,5.17,5,5.33,5.17,5.5,5.33,4.83
1427396236464d8884f6d35d4b69e447.jpg,oil painting*symbolism*landscapes,7.083,6.67,,7,6.83,6.83,6.83,6.83,7.17,6.67,6.17
14deda5822e74258ae909dde9eb30b5b.png,oil painting*symbolism*landscapes,6.143,6.14,,6.29,5.86,5.57,5.14,6.43,6.14,6.43,6
18545a60b96143138abe88cef34f654e.jpg,oil painting*symbolism*landscapes,7.667,7.5,,7,7.33,7.5,7.33,6.67,7.33,7.33,7.5
18fdecfe6f7843229825ec722b98e5dc.jpg,oil painting*symbolism*landscapes,7.667,7.67,,7.17,7.17,7.33,7.17,7.33,7.17,7.17,7.33
1a557c43754d43f2965f5f1b4dcbe2d3.jpg,oil painting*symbolism*landscapes,6.833,7.17,,7,7.5,7,7,7.67,6.83,7,6.67
1abecc71ffc24ef58e89da08a38ee5da.png,oil painting*symbolism*landscapes,5,5,,5.17,5.83,5.33,5.17,5.33,5.17,4.83,5.33
1aec48ee6fae49448a36d17cedeb9464.jpg,oil painting*symbolism*landscapes,7.75,7.33,,7.5,7.17,7.17,7.33,7.17,7.33,7.17,7.17
1ca86588038e4b80956edb83f0d6de08.png,oil painting*symbolism*landscapes,5,5.17,,4.33,4.17,4.33,3.83,4.83,4.17,4,4.5
1cb3a6901b064164af40811a81f9f89c.png,oil painting*symbolism*landscapes,5.714,5.86,,5.71,5,5.43,5,5.71,5,5.43,5.29
1e26ede39d9d444790e21b4bb189233f.jpg,oil painting*symbolism*landscapes,7.417,7.83,,7.83,7.5,7.33,7.83,8.17,7.83,8.17,8.33
203b980b50be45968810e1153d258bea.jpg,oil painting*symbolism*landscapes,7.417,7.17,,7.17,7.33,6.83,7.83,7.5,7.67,6.83,7.67
20ef239d4caa4579a2842ffad91175c1.png,oil painting*symbolism*landscapes,4.929,4.14,,4.14,4.29,5,3.86,4.43,3.86,3.71,4
20f9eece01ee4a3586babdc9c2c5e9ad.jpg,oil painting*symbolism*landscapes,8.333,7.67,,8,8,8,7.5,8.17,7.17,8,8.17
21f9d091e901481e92060cf37a720491.jpg,oil painting*symbolism*landscapes,6.833,5.83,,5.83,5.67,5.83,5.5,5.67,5.17,6.33,6.33
24c19a9eea4b4b278fb2cdcbc710ec24.png,oil painting*symbolism*landscapes,4.286,4.43,,4.43,4,4.43,4.29,4.29,4.71,4,4.43
25412e393e82482d85ea838affce0e0d.jpg,oil painting*symbolism*landscapes,8.667,8.17,,7.5,8.17,8.33,7.83,8,8.5,8.17,8.17
2561b761b1e4475795daacbd42a26097.png,oil painting*symbolism*landscapes,5.667,5.67,,5.17,5,5.33,5.5,5,5.67,5.5,5
2569b1b471d54120b4f53fc729e31d86.jpg,oil painting*symbolism*landscapes,8.333,8.17,,7.17,7.5,8.5,7.5,7.67,8.17,7.83,7.67
2570056bed954200b505e568e22e0ad3.jpg,oil painting*symbolism*landscapes,8.083,7.83,,7.83,8,7.5,7.83,7.83,8.17,7.83,7.83
269dc5d054c64a2c91b6f6b063db7b02.jpg,oil painting*symbolism*landscapes,6.833,6.67,,6.17,6.5,6.5,6.33,7,7,6.67,6.67
276f3f4b5c3c47eb983ee3d2242da9f5.jpg,oil painting*symbolism*landscapes,8.167,7.67,,7.67,7.33,7.83,7.67,8,8,7.83,7.67
28115919e516415e838096478b058549.png,oil painting*symbolism*landscapes,3.5,3.67,,4,4,3.67,3.33,3.5,3.5,3.5,3.83
28e4323b431d4943a3ca771d2bb8bac7.png,oil painting*symbolism*landscapes,3.917,4.17,,4.5,4,4.17,4,4,4,3.83,4
2973b6951d7c4245b37a492cb2782d36.png,oil painting*symbolism*landscapes,5.143,6.43,,5.14,5.43,4.86,5.43,5.71,4.29,4.86,5
297c75b24dcf4aaf9d5aca46923e386f.png,oil painting*symbolism*landscapes,4.083,4.5,,5,4.17,4.83,4.67,4.83,4.67,4.67,4.5
2aaca971717c47f88466e52f3dbbd6c0.jpg,oil painting*symbolism*landscapes,7.786,7.14,,7.57,7.29,7.14,7.43,7.43,7.57,7.57,7.57
2bf59b049d4c42b78aa5eb0ca1803bbf.jpg,oil painting*symbolism*landscapes,5.083,5,,5,5.33,5,5,4.83,4.67,4.83,4
2dda3a64a1034a3ebe190ed938dcc368.jpg,oil painting*symbolism*landscapes,7.571,7.57,,7.29,7.43,7.43,7.29,7.57,7.29,7.29,7.57
2e2b9863672f41e3b5463ca74c83996a.jpg,oil painting*symbolism*landscapes,8.286,8.14,,8.57,7.86,8.29,8.29,8.29,8.14,8,8.14
2ee05242052b4d24aa01f4c473ed5a45.jpg,oil painting*symbolism*landscapes,8.571,8.29,,8.43,7.57,8.43,8.29,8.43,8,8,8
2f7721b89386457e9fe599597e41c2cb.jpg,oil painting*symbolism*landscapes,8.286,7.86,,7.71,7.57,7.86,7.86,7.29,8,8.14,7.43
30ecadd0271c46e4b6928ddae24535fd.jpg,oil painting*symbolism*landscapes,7.214,7.43,,6.86,6.86,7.43,7.14,6.86,7.57,7.14,7.43
32f81922f557438f93ac40a80a7a34ed.png,oil painting*symbolism*landscapes,6.071,6.14,,6.71,6.14,5.86,6.43,6.43,4.57,6.29,6.43
32fb0ce87d5d4a678dd673adebb2ba59.jpg,oil painting*symbolism*landscapes,7.643,7.71,,7.29,7.43,7.57,7.43,7.86,7.57,7.86,7.43
331380bbbc8647adb287971931d8b8c7.jpg,oil painting*symbolism*landscapes,7.714,7.71,,7.29,7.71,7.71,7.57,7.71,7.57,7.14,7.57
36805866a7e24bf6b353dc92404e44cd.jpg,oil painting*symbolism*landscapes,8,7.86,,7.86,7.86,8.14,7.71,7.86,8.14,7.86,8
368263906d8c412588a4c322820e1795.jpg,oil painting*symbolism*landscapes,7.714,8,,7.29,7.43,7.43,7.71,7.57,8,8,7.57
3809c3f506f14e659c7b92c6489856d3.jpg,oil painting*symbolism*landscapes,7.5,7.57,,7.29,7.29,7.71,8,7.71,7.43,7.57,7.43
382c993c295c4d839853e8a09bf0deb4.jpg,oil painting*symbolism*landscapes,6.714,7,,7.14,6.86,7.14,7.14,6.86,6.86,6.86,6.86
383c1f68b354452b81d9046ee2fc1934.jpg,oil painting*symbolism*landscapes,6.643,6.29,,6.57,6.86,6.86,6.29,6.43,6.57,6.57,6.29
3b8a9d673300482788043dc1a65d7384.png,oil painting*symbolism*landscapes,5.786,5.14,,4.86,4.57,4.57,5.14,5.57,5.14,5,5.29
3d059f28a3bf48749f38d9806ed6caee.jpg,oil painting*symbolism*landscapes,8.357,8.29,,8.43,7.86,8.29,8.57,8.43,8.57,8,8.14
3d9a8e1c44f6450cbc65102b7eb805bd.jpg,oil painting*symbolism*landscapes,7.333,7.67,,8,7.83,7.5,7.5,7.17,7.33,7.67,7.5
3ec23aa55dab41dcb4826c0a4024d9f7.jpg,oil painting*symbolism*landscapes,8.071,8,,7.71,7.43,8,7.43,7.57,8,7.29,7.29
3f90abbcb75e45bebb2186480fe3119a.jpg,oil painting*symbolism*landscapes,7.786,7.86,,7.29,7.43,7.57,7.14,7.71,7.57,7.43,7.71
3ff6407dc0b24970bb3a7671c67a77ba.jpg,oil painting*symbolism*landscapes,7.714,7,,7.57,7.57,7.57,7.29,7.43,7.71,7.29,7.43
411ea187987345deac7746d9933a3627.jpg,oil painting*symbolism*landscapes,7.357,6.86,,6.57,7.43,6.71,7.14,7.57,6.86,7.29,7
425a3a2ee5214e9da363ce14d5a87826.jpg,oil painting*symbolism*landscapes,7.857,7.43,,7.43,7.14,7.71,7.86,7.29,7.29,8,7.43
438e6b4ed9904eed9ae2b19f640c917e.jpg,oil painting*symbolism*landscapes,7.643,6.86,,7,6.71,6.86,7.29,7.14,7.14,6.71,6.86
439e03a571154523b7d0de1d44511156.png,oil painting*symbolism*landscapes,4.643,4.71,,4.57,4.43,4.57,4.57,4.86,4.71,4.71,4.14
46d1de25e84e4c6b931663e24e13c7b1.jpg,oil painting*symbolism*landscapes,8.286,7.57,,8.14,8,7.71,7.71,7.71,7.86,8,7.86
47db04702b4a4b21948174b12a498edf.jpg,oil painting*symbolism*landscapes,7.5,6.71,,6.57,7,7.43,7.29,6.71,6.86,7,7.71
48f3e60a13074a1c944aa13681d15226.jpg,oil painting*symbolism*landscapes,8.357,7.71,,7.43,7.86,7.86,7.43,8,8,8,7.71
49b9611a717f4cec8e2691677b8beaa5.jpg,oil painting*symbolism*landscapes,7.786,6.86,,6.86,7.57,6.57,7.43,7.57,7.57,7.29,7.71
49d6409dfa2f4abd8833389046833fbe.jpg,oil painting*symbolism*landscapes,6.5,6.29,,6.29,6.43,6.43,5.86,6.71,6.86,6.29,6.29
4fe6a943e1464f80b7f7d52bc717541a.jpg,oil painting*symbolism*landscapes,7.643,7.71,,7.14,7.29,7.57,7.29,7.57,7.57,7,7.29
5239afcf750b40e88ee84ba050eac1d7.png,oil painting*symbolism*landscapes,4.786,4.86,,4.71,4.43,5.14,4.57,4.57,5,4.71,4.86
53bceee974a244738cd107bb644840cc.jpg,oil painting*symbolism*landscapes,8.357,7.86,,8.14,7.71,7.43,7.57,7.71,8.43,8.29,8.14
53c445d625294c858e49544917652421.jpg,oil painting*symbolism*landscapes,7.857,8,,7.71,7.43,7.86,7.57,7.29,7.71,8,7.86
546ed9b2f1c1475cb43d015ff92bcc63.jpg,oil painting*symbolism*landscapes,7.429,6.71,,6.86,7.29,7,6.86,6.43,7.43,8,7.29
549b17caa8c54a2695ba01d6e888fa46.jpg,oil painting*symbolism*landscapes,8.071,8.14,,8.29,8,8,8.14,8,8.29,7.71,7.86
56c51e26d9b346519e28dc783e18fab0.jpg,oil painting*symbolism*landscapes,7.929,7.57,,6.86,7,7.29,7.29,7.14,7.29,7.29,7.14
5837b443985744868274adc4e4c8d869.jpg,oil painting*symbolism*landscapes,7.571,8.14,,8.14,7.14,7.57,7.43,7.57,7.71,7.71,7.57
59b20ef155dc4786a2e9dbdaae9bb65b.jpg,oil painting*symbolism*landscapes,6.5,6.17,,6,6.5,6,5.83,6.33,6.33,6.33,6
5a36414edc144415b322d3263db51c71.png,oil painting*symbolism*landscapes,5.286,5.29,,5.57,5.43,5.29,4,5.29,4.43,5.43,5.86
5d2093d4d5da4e13b3237ac08e2bbadb.jpg,oil painting*symbolism*landscapes,7.714,6.71,,6.57,6.86,6.71,6.86,6.71,7.43,7.29,6.43
5d2b520344044d3ca03d00c6e563aa78.png,oil painting*symbolism*landscapes,5.286,4.86,,5.14,4.86,4.86,4.86,5.14,5.29,5.57,5.86
5e8fcb43ca80482cab9a6c4d2af9d8fa.jpg,oil painting*symbolism*landscapes,6,6,,6,5.71,5.86,6.14,6.14,6.14,5.43,6.14
5eaee11daad047ccb191e56c7b926e3d.jpg,oil painting*symbolism*landscapes,6.429,6.71,,6.57,6.29,6,5.86,6.43,6.71,6.14,6.29
5fec63093fe54b09a93a62ed41d296ba.png,oil painting*symbolism*landscapes,5.143,5.43,,4.71,4.71,5,5,4.86,5.29,5,5
6100b38574bb47baa925020cb282e56e.jpg,oil painting*symbolism*landscapes,7.214,7.43,,6.86,7.14,7.29,7.43,6.86,7,6.43,6.71
67193f5206ba4f68b84a789738db0fa8.jpg,oil painting*symbolism*landscapes,7.071,6.71,,6.14,6.43,6.43,6.57,6.71,7.14,7.14,6.86
68258432b1c340b6a10206e5744eac21.jpg,oil painting*symbolism*landscapes,7.571,8,,7.86,7.29,7.57,7.14,7.29,8.14,7.43,7.71
6895dd02a8254e58a2c6772d0c5f0590.jpg,oil painting*symbolism*landscapes,7.571,7.14,,7.86,7.29,7.57,7.29,7.57,7.29,7.29,6.71
693d6264fe74492ca831cbcba24bbd71.jpg,oil painting*symbolism*landscapes,7,7.14,,7,7,6.86,7,6.86,7.14,6.86,6.86
6caf17aa659940aabb0960dc21c57f21.png,oil painting*symbolism*landscapes,5.214,6.43,,6,5,5.71,4.86,6.29,5.14,5.57,5.57
6cfee800dabf42e583102e36d22a5ea5.jpg,oil painting*symbolism*landscapes,6.571,6.29,,6.29,6,5.71,5.71,5.71,5.86,5.71,6
6f499d272c3149b0a0253635dc7bfca5.jpg,oil painting*symbolism*landscapes,7.071,6.29,,6.29,6.14,6.71,6.57,6.57,6.57,6.71,6.43
723b1697dbd84e3e8a7ff8558803268f.jpg,oil painting*symbolism*landscapes,7.929,8,,7.71,7.57,7.71,7.43,7.57,7.71,7.57,7.57
75d0b551b9da458f964ae1c202872e6f.jpg,oil painting*symbolism*landscapes,7.5,7.71,,7.29,7.57,7.71,7.29,7.71,7.14,7.57,7.43
75dd91d7b14e4f39aa630987c427f1c1.jpg,oil painting*symbolism*landscapes,7.357,6.71,,6.71,7,7,7.43,6.43,7,7,7
7640e224c73040bd8aabb920c12dc7fa.jpg,oil painting*symbolism*landscapes,7.143,6.86,,7.29,6.86,7,7.29,7.14,7.29,7.43,7
76ad77d71b54404d959e53f6b5af9497.jpg,oil painting*symbolism*landscapes,8.571,8.29,,8,8,7.86,8,8.29,8,8.14,8.29
76f2de561f914fab843709e67b811713.png,oil painting*symbolism*landscapes,6.214,5.86,,6.14,6.29,6,5.43,6,6.29,6.14,6.14
792f2f9ee3174566b319da0da3c57877.png,oil painting*symbolism*landscapes,5.75,6.5,,5.67,5.67,6,6.17,6,5.83,5.83,6.17
79e782737d114b34b38afdf90936dbf3.png,oil painting*symbolism*landscapes,5,5.14,,5.43,4.71,4.86,4.57,5.43,4.71,5.29,5.57
7a6a2f1c1b9c4187b800f0f814f5eca7.jpg,oil painting*symbolism*landscapes,8.214,7,,7.14,7.14,7.57,7.43,7,7.71,7.71,7.29
7ac94cda3cbe487b9672ad8c9e47228c.jpg,oil painting*symbolism*landscapes,5,5,,5,4.57,4.86,4.43,4.71,4.43,4.57,4.43
7af29d82c214433285caef190e853e92.jpg,oil painting*symbolism*landscapes,7.071,6.14,,6.43,6.71,6.86,5.86,6.29,6.14,7,6.86
7ce702c6914249a79b7445f9fa20e54a.jpg,oil painting*symbolism*landscapes,7.786,7.71,,7.14,7.29,7.71,6.86,7.14,7.29,7.14,7.14
7e8aa096a7874450b1d02bd722638b00.jpg,oil painting*symbolism*landscapes,6.643,7,,6.43,6.43,6,6.86,6,6.29,6.57,6.14
7ecbec32ff6e4026a604a08dac05662c.jpg,oil painting*symbolism*landscapes,7.643,7,,7.43,7,7.57,6.71,6.71,7.14,7.14,7
7f14afc5e41f4cb7925dcac11c776038.jpg,oil painting*symbolism*landscapes,7.929,7.14,,6.57,6.57,7.43,7.57,7.14,7.86,7.57,6.43
8052279def034e39830a63f6b455e37d.jpg,oil painting*symbolism*landscapes,7.714,7.43,,7.57,7.14,7.57,7.29,7.14,7.57,7.57,7
811dd7e7f6294c208aeaef97b3c08327.jpg,oil painting*symbolism*landscapes,7.214,7.29,,6.86,7.14,7.29,7.29,7.29,7.29,7.14,6.86
844171bbbc4a4d8f90c8f5899fb51689.jpg,oil painting*symbolism*landscapes,7.929,8,,7.43,7.71,7.14,7.71,7,7.43,7.14,7.71
866e39ae8ad74724a313af5096869e90.jpg,oil painting*symbolism*landscapes,6.929,6.14,,6.57,6,6.86,6.29,6.43,7,6.29,6.43
87e14dcf97a5494d98e967fd86bff72d.jpg,oil painting*symbolism*landscapes,7.929,7.43,,7.43,6.86,7.29,6.86,7.43,7.71,7.14,7
87f716f4ea28467fbcaf8678930ff0b4.jpg,oil painting*symbolism*landscapes,7.643,7.57,,7,6.71,7.43,6.86,6.86,7.43,7,6.71
87fad626c93040938eeb47bbb26eab75.jpg,oil painting*symbolism*landscapes,7.143,7.43,,6.57,7.14,7.43,6.86,6.86,7,6.86,7
89f5688e04a84c1a88a80552ce372174.jpg,oil painting*symbolism*landscapes,7.214,7.71,,6.86,7.71,7.86,7.14,7,7.29,7.43,7
8a9ee6a5773d4a3b96248eb1124b7fe1.jpg,oil painting*symbolism*landscapes,8.857,8,,8.43,8.29,8.43,8.43,8.14,8.29,8.29,8.43
8c179dac43684d468d0b5db1e57ee4b7.png,oil painting*symbolism*landscapes,5.643,6,,5.29,5.14,5.14,5.29,6.57,5.86,6,6.14
8dfb1ca70804420ab258f049d7c9051d.png,oil painting*symbolism*landscapes,5.071,5.14,,5.43,4.86,5.29,5.14,5,5.57,4.43,4.57
8e2de6308c7b450595aaa69556e6eaf9.jpg,oil painting*symbolism*landscapes,7.714,7.29,,6.71,6.86,6.86,7,7,6.57,7,7.43
8f3aaf4e69d84482968f5d8800f12826.jpg,oil painting*symbolism*landscapes,7.143,7,,6.29,6.57,7,6.29,6.86,7,6.29,5.86
90a5c93152044b51990cb3ce193fc020.jpg,oil painting*symbolism*landscapes,7,6.86,,6.86,6.71,7.14,6.71,6.71,7,6.57,6.71
9172c14d78854fa78be754b456e81b93.jpg,oil painting*symbolism*landscapes,8.214,7.71,,7.71,7.86,7.71,7.71,7.71,7.86,8,7.43
9288dd02b07f45d99692bc80a7674ac3.jpg,oil painting*symbolism*landscapes,8.214,7.71,,7.29,7.43,8,7.86,7.71,7.57,7.71,7.57
9326b2b5b2c648bb9ea56b7618ebf667.jpg,oil painting*symbolism*landscapes,7.643,6.86,,6.86,6.86,6.57,7.29,7.57,7,7.29,7.43
9722852ddfaf4eecb7ca8c13d6b7de49.png,oil painting*symbolism*landscapes,5.929,6,,5.57,5.43,5.71,5.29,5.86,5.43,5.57,5.71
97bc3ccddc3e432e9d7c11f1a074251a.png,oil painting*symbolism*landscapes,4.417,4.5,,4,4.17,4.33,4,4.17,4.5,4,3.83
9a28b6d111c14e6bba012d51e807d8bc.jpg,oil painting*symbolism*landscapes,6.786,7.43,,7.29,6.86,7.14,6.86,6.71,6.86,6.71,7.29
9a8a35613b274b2aa7661b606990b6b0.png,oil painting*symbolism*landscapes,4,4.33,,4,3.67,4.33,4.33,4.33,4.17,4,4
9d30c69303d74388b6286ba6f9b7cc4e.png,oil painting*symbolism*landscapes,6.071,6.29,,6.43,5.71,6.29,5.71,6,5.43,6.14,5.57
9f1125f270194db3b07c7ad121638114.png,oil painting*symbolism*landscapes,5.5,6,,4.57,4.43,4.57,5.29,4.43,4.57,5.71,5.43
a6083daaf75e46d4a42c3c90afe3bc08.jpg,oil painting*symbolism*landscapes,7.786,8,,7.57,7.29,7.71,7.57,7.29,7.29,7.57,7.57
a6764f7804b1437eaf08f8145c4b7166.jpg,oil painting*symbolism*landscapes,8.071,7.86,,7.86,7.57,7.71,7.86,7.71,7.86,7.14,7.86
a7800f2fb4dc4816967641d9de3c34b6.jpg,oil painting*symbolism*landscapes,7.857,7.43,,8.14,6.71,7.71,7.57,7.57,7.29,8,7.29
